Area,Item,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Argentina,Maize,53702,591.0,62831.39,17.71
Argentina,Potatoes,238938,591.0,62831.39,17.15
Argentina,Potatoes,238938,591.0,62831.39,17.71
Argentina,"Rice, paddy",57337,591.0,62831.39,17.15
Argentina,"Rice, paddy",57337,591.0,62831.39,17.71
Argentina,Sorghum,43845,591.0,62831.39,17.15
Argentina,Sorghum,43845,591.0,62831.39,17.71
Argentina,Soybeans,24450,591.0,62831.39,17.15
Argentina,Soybeans,24450,591.0,62831.39,17.71
Argentina,Sweet potatoes,143991,591.0,62831.39,17.15
Argentina,Sweet potatoes,143991,591.0,62831.39,17.71
Argentina,Wheat,23028,591.0,62831.39,17.15
Argentina,Wheat,23028,591.0,62831.39,17.71
Argentina,Cassava,100000,591.0,63265.78,16.98
Argentina,Cassava,100000,591.0,63265.78,17.66
Argentina,Maize,54329,591.0,63265.78,16.98
Argentina,Maize,54329,591.0,63265.78,17.66
Argentina,Potatoes,277566,591.0,63265.78,16.98
Argentina,Potatoes,277566,591.0,63265.78,17.66
Argentina,"Rice, paddy",47798,591.0,63265.78,16.98
Argentina,"Rice, paddy",47798,591.0,63265.78,17.66
Argentina,Sorghum,46477,591.0,63265.78,16.98
Argentina,Sorghum,46477,591.0,63265.78,17.66
Argentina,Soybeans,23312,591.0,63265.78,16.98
Argentina,Soybeans,23312,591.0,63265.78,17.66
Argentina,Sweet potatoes,151462,591.0,63265.78,16.98
Argentina,Sweet potatoes,151462,591.0,63265.78,17.66
Argentina,Wheat,24873,591.0,63265.78,16.98
Argentina,Wheat,24873,591.0,63265.78,17.66
Argentina,Cassava,100000,591.0,63700.17,17.71
Argentina,Cassava,100000,591.0,63700.17,18.42
Argentina,Maize,54553,591.0,63700.17,17.71
Argentina,Maize,54553,591.0,63700.17,18.42
Argentina,Potatoes,283768,591.0,63700.17,17.71
Argentina,Potatoes,283768,591.0,63700.17,18.42
Argentina,"Rice, paddy",57495,591.0,63700.17,17.71
Argentina,"Rice, paddy",57495,591.0,63700.17,18.42
Argentina,Sorghum,47429,591.0,63700.17,17.71
Argentina,Sorghum,47429,591.0,63700.17,18.42
Argentina,Soybeans,25846,591.0,63700.17,17.71
Argentina,Soybeans,25846,591.0,63700.17,18.42
Argentina,Sweet potatoes,155212,591.0,63700.17,17.71
Argentina,Sweet potatoes,155212,591.0,63700.17,18.42
Argentina,Wheat,24934,591.0,63700.17,17.71
Argentina,Wheat,24934,591.0,63700.17,18.42
Argentina,Cassava,100000,591.0,64134.56,17.58
Argentina,Cassava,100000,591.0,64134.56,18.07
Argentina,Maize,60791,591.0,64134.56,17.58
Argentina,Maize,60791,591.0,64134.56,18.07
Argentina,Potatoes,251347,591.0,64134.56,17.58
Argentina,Potatoes,251347,591.0,64134.56,18.07
Argentina,"Rice, paddy",57197,591.0,64134.56,17.58
Argentina,"Rice, paddy",57197,591.0,64134.56,18.07
Argentina,Sorghum,52691,591.0,64134.56,17.58
Argentina,Sorghum,52691,591.0,64134.56,18.07
Argentina,Soybeans,26304,591.0,64134.56,17.58
Argentina,Soybeans,26304,591.0,64134.56,18.07
Argentina,Sweet potatoes,155890,591.0,64134.56,17.58
Argentina,Sweet potatoes,155890,591.0,64134.56,18.07
Argentina,Wheat,22398,591.0,64134.56,17.58
Argentina,Wheat,22398,591.0,64134.56,18.07
Argentina,Cassava,100000,591.0,65003.34,17.67
Argentina,Cassava,100000,591.0,65003.34,18.11
Argentina,Maize,63931,591.0,65003.34,17.67
Argentina,Maize,63931,591.0,65003.34,18.11
Argentina,Potatoes,288717,591.0,65003.34,17.67
Argentina,Potatoes,288717,591.0,65003.34,18.11
Argentina,"Rice, paddy",62661,591.0,65003.34,17.67
Argentina,"Rice, paddy",62661,591.0,65003.34,18.11
Argentina,Sorghum,45531,591.0,65003.34,17.67
Argentina,Sorghum,45531,591.0,65003.34,18.11
Argentina,Soybeans,22075,591.0,65003.34,17.67
Argentina,Soybeans,22075,591.0,65003.34,18.11
Argentina,Sweet potatoes,154867,591.0,65003.34,17.67
Argentina,Sweet potatoes,154867,591.0,65003.34,18.11
Argentina,Wheat,25441,591.0,65003.34,17.67
Argentina,Wheat,25441,591.0,65003.34,18.11
Argentina,Cassava,100000,591.0,65437.73,17.32
Argentina,Cassava,100000,591.0,65437.73,17.83
Argentina,Maize,73587,591.0,65437.73,17.32
Argentina,Maize,73587,591.0,65437.73,17.83
Argentina,Potatoes,283917,591.0,65437.73,17.32
Argentina,Potatoes,283917,591.0,65437.73,17.83
Argentina,"Rice, paddy",60165,591.0,65437.73,17.32
Argentina,"Rice, paddy",60165,591.0,65437.73,17.83
Argentina,Sorghum,51872,591.0,65437.73,17.32
Argentina,Sorghum,51872,591.0,65437.73,17.83
Argentina,Soybeans,27287,591.0,65437.73,17.32
Argentina,Soybeans,27287,591.0,65437.73,17.83
Argentina,Sweet potatoes,154472,591.0,65437.73,17.32
Argentina,Sweet potatoes,154472,591.0,65437.73,17.83
Argentina,Wheat,26356,591.0,65437.73,17.32
Argentina,Wheat,26356,591.0,65437.73,17.83
Argentina,Cassava,100000,591.0,65872.12,18.1
Argentina,Cassava,100000,591.0,65872.12,18.35
Argentina,Maize,59030,591.0,65872.12,18.1
Argentina,Maize,59030,591.0,65872.12,18.35
Argentina,Potatoes,285828,591.0,65872.12,18.1
Argentina,Potatoes,285828,591.0,65872.12,18.35
Argentina,"Rice, paddy",70610,591.0,65872.12,18.1
Argentina,"Rice, paddy",70610,591.0,65872.12,18.35
Argentina,Sorghum,46778,591.0,65872.12,18.1
Argentina,Sorghum,46778,591.0,65872.12,18.35
Argentina,Soybeans,26793,591.0,65872.12,18.1
Argentina,Soybeans,26793,591.0,65872.12,18.35
Argentina,Sweet potatoes,143478,591.0,65872.12,18.1
Argentina,Sweet potatoes,143478,591.0,65872.12,18.35
Argentina,Wheat,25302,591.0,65872.12,18.1
Argentina,Wheat,25302,591.0,65872.12,18.35
Argentina,Cassava,100000,591.0,81582.64,16.71
Argentina,Cassava,100000,591.0,81582.64,17.14
Argentina,Maize,76655,591.0,81582.64,16.71
Argentina,Maize,76655,591.0,81582.64,17.14
Argentina,Potatoes,286765,591.0,81582.64,16.71
Argentina,Potatoes,286765,591.0,81582.64,17.14
Argentina,"Rice, paddy",65604,591.0,81582.64,16.71
Argentina,"Rice, paddy",65604,591.0,81582.64,17.14
Argentina,Sorghum,47021,591.0,81582.64,16.71
Argentina,Sorghum,47021,591.0,81582.64,17.14
Argentina,Soybeans,29712,591.0,81582.64,16.71
Argentina,Soybeans,29712,591.0,81582.64,17.14
Argentina,Sweet potatoes,141667,591.0,81582.64,16.71
Argentina,Sweet potatoes,141667,591.0,81582.64,17.14
Argentina,Wheat,26234,591.0,81582.64,16.71
Argentina,Wheat,26234,591.0,81582.64,17.14
Argentina,Cassava,100000,591.0,87149.01,17.71
Argentina,Cassava,100000,591.0,87149.01,18.39
Argentina,Maize,64525,591.0,87149.01,17.71
Argentina,Maize,64525,591.0,87149.01,18.39
Argentina,Potatoes,279412,591.0,87149.01,17.71
Argentina,Potatoes,279412,591.0,87149.01,18.39
Argentina,"Rice, paddy",68278,591.0,87149.01,17.71
Argentina,"Rice, paddy",68278,591.0,87149.01,18.39
Argentina,Sorghum,47474,591.0,87149.01,17.71
Argentina,Sorghum,47474,591.0,87149.01,18.39
Argentina,Soybeans,28216,591.0,87149.01,17.71
Argentina,Soybeans,28216,591.0,87149.01,18.39
Argentina,Sweet potatoes,145105,591.0,87149.01,17.71
Argentina,Sweet potatoes,145105,591.0,87149.01,18.39
Argentina,Wheat,28271,591.0,87149.01,17.71
Argentina,Wheat,28271,591.0,87149.01,18.39
Argentina,Cassava,101695,591.0,61586.56,18.16
Argentina,Cassava,101695,591.0,61586.56,18.09
Argentina,Maize,55760,591.0,61586.56,18.16
Argentina,Maize,55760,591.0,61586.56,18.09
Argentina,Potatoes,284439,591.0,61586.56,18.16
Argentina,Potatoes,284439,591.0,61586.56,18.09
Argentina,"Rice, paddy",68842,591.0,61586.56,18.16
Argentina,"Rice, paddy",68842,591.0,61586.56,18.09
Argentina,Sorghum,38752,591.0,61586.56,18.16
Argentina,Sorghum,38752,591.0,61586.56,18.09
Argentina,Soybeans,18480,591.0,61586.56,18.16
Argentina,Soybeans,18480,591.0,61586.56,18.09
Argentina,Sweet potatoes,151208,591.0,61586.56,18.16
Argentina,Sweet potatoes,151208,591.0,61586.56,18.09
Argentina,Wheat,19628,591.0,61586.56,18.16
Argentina,Wheat,19628,591.0,61586.56,18.09
Argentina,Cassava,101000,591.0,105915.04,17.33
Argentina,Cassava,101000,591.0,105915.04,17.84
Argentina,Maize,78040,591.0,105915.04,17.33
Argentina,Maize,78040,591.0,105915.04,17.84
Argentina,Potatoes,289849,591.0,105915.04,17.33
Argentina,Potatoes,289849,591.0,105915.04,17.84
Argentina,"Rice, paddy",57646,591.0,105915.04,17.33
Argentina,"Rice, paddy",57646,591.0,105915.04,17.84
Argentina,Sorghum,48163,591.0,105915.04,17.33
Argentina,Sorghum,48163,591.0,105915.04,17.84
Argentina,Soybeans,29053,591.0,105915.04,17.33
Argentina,Soybeans,29053,591.0,105915.04,17.84
Argentina,Sweet potatoes,149382,591.0,105915.04,17.33
Argentina,Sweet potatoes,149382,591.0,105915.04,17.84
Argentina,Wheat,27113,591.0,105915.04,17.33
Argentina,Wheat,27113,591.0,105915.04,17.84
Argentina,Cassava,100000,591.0,100424.62,17.58
Argentina,Cassava,100000,591.0,100424.62,17.93
Argentina,Maize,63503,591.0,100424.62,17.58
Argentina,Maize,63503,591.0,100424.62,17.93
Argentina,Potatoes,286657,591.0,100424.62,17.58
Argentina,Potatoes,286657,591.0,100424.62,17.93
Argentina,"Rice, paddy",67901,591.0,100424.62,17.58
Argentina,"Rice, paddy",67901,591.0,100424.62,17.93
Argentina,Sorghum,44029,591.0,100424.62,17.58
Argentina,Sorghum,44029,591.0,100424.62,17.93
Argentina,Soybeans,26053,591.0,100424.62,17.58
Argentina,Soybeans,26053,591.0,100424.62,17.93
Argentina,Sweet potatoes,148754,591.0,100424.62,17.58
Argentina,Sweet potatoes,148754,591.0,100424.62,17.93
Argentina,Wheat,35063,591.0,100424.62,17.58
Argentina,Wheat,35063,591.0,100424.62,17.93
Argentina,Cassava,100000,591.0,136185.08,18.18
Argentina,Cassava,100000,591.0,136185.08,18.43
Argentina,Maize,57346,591.0,136185.08,18.18
Argentina,Maize,57346,591.0,136185.08,18.43
Argentina,Potatoes,287821,591.0,136185.08,18.18
Argentina,Potatoes,287821,591.0,136185.08,18.43
Argentina,"Rice, paddy",66617,591.0,136185.08,18.18
Argentina,"Rice, paddy",66617,591.0,136185.08,18.43
Argentina,Sorghum,46534,591.0,136185.08,18.18
Argentina,Sorghum,46534,591.0,136185.08,18.43
Argentina,Soybeans,22814,591.0,136185.08,18.18
Argentina,Soybeans,22814,591.0,136185.08,18.43
Argentina,Sweet potatoes,148126,591.0,136185.08,18.18
Argentina,Sweet potatoes,148126,591.0,136185.08,18.43
Argentina,Wheat,32199,591.0,136185.08,18.18
Argentina,Wheat,32199,591.0,136185.08,18.43
Argentina,Cassava,99459,591.0,171945.54,16.45
Argentina,Cassava,99459,591.0,171945.54,16.88
Argentina,Maize,66037,591.0,171945.54,16.45
Argentina,Maize,66037,591.0,171945.54,16.88
Argentina,Potatoes,288984,591.0,171945.54,16.45
Argentina,Potatoes,288984,591.0,171945.54,16.88
Argentina,"Rice, paddy",67187,591.0,171945.54,16.45
Argentina,"Rice, paddy",67187,591.0,171945.54,16.88
Argentina,Sorghum,40852,591.0,171945.54,16.45
Argentina,Sorghum,40852,591.0,171945.54,16.88
Argentina,Soybeans,25391,591.0,171945.54,16.45
Argentina,Soybeans,25391,591.0,171945.54,16.88
Argentina,Sweet potatoes,147498,591.0,171945.54,16.45
Argentina,Sweet potatoes,147498,591.0,171945.54,16.88
Argentina,Wheat,26581,591.0,171945.54,16.45
Argentina,Wheat,26581,591.0,171945.54,16.88
Armenia,Maize,32344,562.0,8.0,7.44
Armenia,Potatoes,111301,562.0,8.0,7.44
Armenia,Wheat,21600,562.0,8.0,7.44
Armenia,Maize,32261,562.0,8.0,7.69
Armenia,Potatoes,134416,562.0,8.0,7.69
Armenia,Wheat,22257,562.0,8.0,7.69
Armenia,Maize,32667,562.0,23.0,8.84
Armenia,Potatoes,131195,562.0,23.0,8.84
Armenia,Wheat,17842,562.0,23.0,8.84
Armenia,Maize,18261,562.0,23.9,9.76
Armenia,Potatoes,131196,562.0,23.9,9.76
Armenia,Wheat,25480,562.0,23.9,9.76
Armenia,Maize,22239,562.0,32.0,9.55
Armenia,Potatoes,129626,562.0,32.0,9.55
Armenia,Wheat,23569,562.0,32.0,9.55
Armenia,Maize,45548,562.0,41.46,9.1
Armenia,Potatoes,109362,562.0,41.46,9.1
Armenia,Wheat,17009,562.0,41.46,9.1
Armenia,Maize,26082,562.0,50.92,10.28
Armenia,Potatoes,134409,562.0,50.92,10.28
Armenia,Wheat,20651,562.0,50.92,10.28
Armenia,Maize,40303,562.0,60.38,10.11
Armenia,Potatoes,130618,562.0,60.38,10.11
Armenia,Wheat,19466,562.0,60.38,10.11
Armenia,Maize,23178,562.0,69.85,9.68
Armenia,Potatoes,87349,562.0,69.85,9.68
Armenia,Wheat,16679,562.0,69.85,9.68
Armenia,Maize,37913,562.0,79.31,10.18
Armenia,Potatoes,114619,562.0,79.31,10.18
Armenia,Wheat,22263,562.0,79.31,10.18
Armenia,Maize,37380,562.0,88.77,9.41
Armenia,Potatoes,122814,562.0,88.77,9.41
Armenia,Wheat,23877,562.0,88.77,9.41
Armenia,Maize,61791,562.0,204.77,9.55
Armenia,Potatoes,161509,562.0,204.77,9.55
Armenia,Wheat,23416,562.0,204.77,9.55
Armenia,Maize,44692,562.0,220.51,9.58
Armenia,Potatoes,164459,562.0,220.51,9.58
Armenia,Wheat,20252,562.0,220.51,9.58
Armenia,Maize,33271,562.0,227.55,9.89
Armenia,Potatoes,163418,562.0,227.55,9.89
Armenia,Wheat,14627,562.0,227.55,9.89
Armenia,Maize,53262,562.0,241.71,9.44
Armenia,Potatoes,184719,562.0,241.71,9.44
Armenia,Wheat,25837,562.0,241.71,9.44
Armenia,Maize,53424,562.0,218.2,9.51
Armenia,Potatoes,189096,562.0,218.2,9.51
Armenia,Wheat,24322,562.0,218.2,9.51
Armenia,Maize,57763,562.0,198.36,9.67
Armenia,Potatoes,185496,562.0,198.36,9.67
Armenia,Wheat,22374,562.0,198.36,9.67
Armenia,Maize,46724,562.0,278.72,11.31
Armenia,Potatoes,170146,562.0,278.72,11.31
Armenia,Wheat,21192,562.0,278.72,11.31
Armenia,Maize,54257,562.0,278.72,8.93
Armenia,Potatoes,194426,562.0,278.72,8.93
Armenia,Wheat,28800,562.0,278.72,8.93
Armenia,Maize,62215,562.0,278.72,10.2
Armenia,Potatoes,207151,562.0,278.72,10.2
Armenia,Wheat,26010,562.0,278.72,10.2
Armenia,Maize,67114,562.0,278.72,11.08
Armenia,Potatoes,215290,562.0,278.72,11.08
Armenia,Wheat,31273,562.0,278.72,11.08
Australia,Maize,41821,534.0,17866.0,16.8
Australia,Maize,41821,534.0,17866.0,20.06
Australia,Maize,41821,534.0,17866.0,12.11
Australia,Maize,41821,534.0,17866.0,14.16
Australia,Maize,41821,534.0,17866.0,18.05
Australia,Maize,41821,534.0,17866.0,17.47
Australia,Potatoes,289832,534.0,17866.0,16.8
Australia,Potatoes,289832,534.0,17866.0,20.06
Australia,Potatoes,289832,534.0,17866.0,12.11
Australia,Potatoes,289832,534.0,17866.0,14.16
Australia,Potatoes,289832,534.0,17866.0,18.05
Australia,Potatoes,289832,534.0,17866.0,17.47
Australia,"Rice, paddy",88000,534.0,17866.0,16.8
Australia,"Rice, paddy",88000,534.0,17866.0,20.06
Australia,"Rice, paddy",88000,534.0,17866.0,12.11
Australia,"Rice, paddy",88000,534.0,17866.0,14.16
Australia,"Rice, paddy",88000,534.0,17866.0,18.05
Australia,"Rice, paddy",88000,534.0,17866.0,17.47
Australia,Sorghum,24883,534.0,17866.0,16.8
Australia,Sorghum,24883,534.0,17866.0,20.06
Australia,Sorghum,24883,534.0,17866.0,12.11
Australia,Sorghum,24883,534.0,17866.0,14.16
Australia,Sorghum,24883,534.0,17866.0,18.05
Australia,Sorghum,24883,534.0,17866.0,17.47
Australia,Soybeans,15718,534.0,17866.0,16.8
Australia,Soybeans,15718,534.0,17866.0,20.06
Australia,Soybeans,15718,534.0,17866.0,12.11
Australia,Soybeans,15718,534.0,17866.0,14.16
Australia,Soybeans,15718,534.0,17866.0,18.05
Australia,Soybeans,15718,534.0,17866.0,17.47
Australia,Sweet potatoes,137140,534.0,17866.0,16.8
Australia,Sweet potatoes,137140,534.0,17866.0,20.06
Australia,Sweet potatoes,137140,534.0,17866.0,12.11
Australia,Sweet potatoes,137140,534.0,17866.0,14.16
Australia,Sweet potatoes,137140,534.0,17866.0,18.05
Australia,Sweet potatoes,137140,534.0,17866.0,17.47
Australia,Wheat,16344,534.0,17866.0,16.8
Australia,Wheat,16344,534.0,17866.0,20.06
Australia,Wheat,16344,534.0,17866.0,12.11
Australia,Wheat,16344,534.0,17866.0,14.16
Australia,Wheat,16344,534.0,17866.0,18.05
Australia,Wheat,16344,534.0,17866.0,17.47
Australia,Maize,39938,534.0,17866.0,16.78
Australia,Maize,39938,534.0,17866.0,20.29
Australia,Maize,39938,534.0,17866.0,12.22
Australia,Maize,39938,534.0,17866.0,13.77
Australia,Maize,39938,534.0,17866.0,18.73
Australia,Maize,39938,534.0,17866.0,17.85
Australia,Potatoes,285359,534.0,17866.0,16.78
Australia,Potatoes,285359,534.0,17866.0,20.29
Australia,Potatoes,285359,534.0,17866.0,12.22
Australia,Potatoes,285359,534.0,17866.0,13.77
Australia,Potatoes,285359,534.0,17866.0,18.73
Australia,Potatoes,285359,534.0,17866.0,17.85
Australia,"Rice, paddy",88427,534.0,17866.0,16.78
Australia,"Rice, paddy",88427,534.0,17866.0,20.29
Australia,"Rice, paddy",88427,534.0,17866.0,12.22
Australia,"Rice, paddy",88427,534.0,17866.0,13.77
Australia,"Rice, paddy",88427,534.0,17866.0,18.73
Australia,"Rice, paddy",88427,534.0,17866.0,17.85
Australia,Sorghum,19865,534.0,17866.0,16.78
Australia,Sorghum,19865,534.0,17866.0,20.29
Australia,Sorghum,19865,534.0,17866.0,12.22
Australia,Sorghum,19865,534.0,17866.0,13.77
Australia,Sorghum,19865,534.0,17866.0,18.73
Australia,Sorghum,19865,534.0,17866.0,17.85
Australia,Soybeans,15551,534.0,17866.0,16.78
Australia,Soybeans,15551,534.0,17866.0,20.29
Australia,Soybeans,15551,534.0,17866.0,12.22
Australia,Soybeans,15551,534.0,17866.0,13.77
Australia,Soybeans,15551,534.0,17866.0,18.73
Australia,Soybeans,15551,534.0,17866.0,17.85
Australia,Sweet potatoes,151142,534.0,17866.0,16.78
Australia,Sweet potatoes,151142,534.0,17866.0,20.29
Australia,Sweet potatoes,151142,534.0,17866.0,12.22
Australia,Sweet potatoes,151142,534.0,17866.0,13.77
Australia,Sweet potatoes,151142,534.0,17866.0,18.73
Australia,Sweet potatoes,151142,534.0,17866.0,17.85
Australia,Wheat,14698,534.0,17866.0,16.78
Australia,Wheat,14698,534.0,17866.0,20.29
Australia,Wheat,14698,534.0,17866.0,12.22
Australia,Wheat,14698,534.0,17866.0,13.77
Australia,Wheat,14698,534.0,17866.0,18.73
Australia,Wheat,14698,534.0,17866.0,17.85
Australia,Maize,51721,534.0,22234.0,15.78
Australia,Maize,51721,534.0,22234.0,19.79
Australia,Maize,51721,534.0,22234.0,11.21
Australia,Maize,51721,534.0,22234.0,13.31
Australia,Maize,51721,534.0,22234.0,18.45
Australia,Maize,51721,534.0,22234.0,16.89
Australia,Potatoes,289220,534.0,22234.0,15.78
Australia,Potatoes,289220,534.0,22234.0,19.79
Australia,Potatoes,289220,534.0,22234.0,11.21
Australia,Potatoes,289220,534.0,22234.0,13.31
Australia,Potatoes,289220,534.0,22234.0,18.45
Australia,Potatoes,289220,534.0,22234.0,16.89
Australia,"Rice, paddy",88346,534.0,22234.0,15.78
Australia,"Rice, paddy",88346,534.0,22234.0,19.79
Australia,"Rice, paddy",88346,534.0,22234.0,11.21
Australia,"Rice, paddy",88346,534.0,22234.0,13.31
Australia,"Rice, paddy",88346,534.0,22234.0,18.45
Australia,"Rice, paddy",88346,534.0,22234.0,16.89
Australia,Sorghum,25431,534.0,22234.0,15.78
Australia,Sorghum,25431,534.0,22234.0,19.79
Australia,Sorghum,25431,534.0,22234.0,11.21
Australia,Sorghum,25431,534.0,22234.0,13.31
Australia,Sorghum,25431,534.0,22234.0,18.45
Australia,Sorghum,25431,534.0,22234.0,16.89
Australia,Soybeans,21141,534.0,22234.0,15.78
Australia,Soybeans,21141,534.0,22234.0,19.79
Australia,Soybeans,21141,534.0,22234.0,11.21
Australia,Soybeans,21141,534.0,22234.0,13.31
Australia,Soybeans,21141,534.0,22234.0,18.45
Australia,Soybeans,21141,534.0,22234.0,16.89
Australia,Sweet potatoes,127548,534.0,22234.0,15.78
Australia,Sweet potatoes,127548,534.0,22234.0,19.79
Australia,Sweet potatoes,127548,534.0,22234.0,11.21
Australia,Sweet potatoes,127548,534.0,22234.0,13.31
Australia,Sweet potatoes,127548,534.0,22234.0,18.45
Australia,Sweet potatoes,127548,534.0,22234.0,16.89
Australia,Wheat,17812,534.0,22234.0,15.78
Australia,Wheat,17812,534.0,22234.0,19.79
Australia,Wheat,17812,534.0,22234.0,11.21
Australia,Wheat,17812,534.0,22234.0,13.31
Australia,Wheat,17812,534.0,22234.0,18.45
Australia,Wheat,17812,534.0,22234.0,16.89
Australia,Maize,44261,534.0,23899.0,16.71
Australia,Maize,44261,534.0,23899.0,20.19
Australia,Maize,44261,534.0,23899.0,11.84
Australia,Maize,44261,534.0,23899.0,13.81
Australia,Maize,44261,534.0,23899.0,18.03
Australia,Maize,44261,534.0,23899.0,17.42
Australia,Potatoes,290981,534.0,23899.0,16.71
Australia,Potatoes,290981,534.0,23899.0,20.19
Australia,Potatoes,290981,534.0,23899.0,11.84
Australia,Potatoes,290981,534.0,23899.0,13.81
Australia,Potatoes,290981,534.0,23899.0,18.03
Australia,Potatoes,290981,534.0,23899.0,17.42
Australia,"Rice, paddy",76400,534.0,23899.0,16.71
Australia,"Rice, paddy",76400,534.0,23899.0,20.19
Australia,"Rice, paddy",76400,534.0,23899.0,11.84
Australia,"Rice, paddy",76400,534.0,23899.0,13.81
Australia,"Rice, paddy",76400,534.0,23899.0,18.03
Australia,"Rice, paddy",76400,534.0,23899.0,17.42
Australia,Sorghum,12834,534.0,23899.0,16.71
Australia,Sorghum,12834,534.0,23899.0,20.19
Australia,Sorghum,12834,534.0,23899.0,11.84
Australia,Sorghum,12834,534.0,23899.0,13.81
Australia,Sorghum,12834,534.0,23899.0,18.03
Australia,Sorghum,12834,534.0,23899.0,17.42
Australia,Soybeans,16168,534.0,23899.0,16.71
Australia,Soybeans,16168,534.0,23899.0,20.19
Australia,Soybeans,16168,534.0,23899.0,11.84
Australia,Soybeans,16168,534.0,23899.0,13.81
Australia,Soybeans,16168,534.0,23899.0,18.03
Australia,Soybeans,16168,534.0,23899.0,17.42
Australia,Sweet potatoes,132702,534.0,23899.0,16.71
Australia,Sweet potatoes,132702,534.0,23899.0,20.19
Australia,Sweet potatoes,132702,534.0,23899.0,11.84
Australia,Sweet potatoes,132702,534.0,23899.0,13.81
Australia,Sweet potatoes,132702,534.0,23899.0,18.03
Australia,Sweet potatoes,132702,534.0,23899.0,17.42
Australia,Wheat,19658,534.0,23899.0,16.71
Australia,Wheat,19658,534.0,23899.0,20.19
Australia,Wheat,19658,534.0,23899.0,11.84
Australia,Wheat,19658,534.0,23899.0,13.81
Australia,Wheat,19658,534.0,23899.0,18.03
Australia,Wheat,19658,534.0,23899.0,17.42
Australia,Maize,46620,534.0,21057.0,16.43
Australia,Maize,46620,534.0,21057.0,19.59
Australia,Maize,46620,534.0,21057.0,11.6
Australia,Maize,46620,534.0,21057.0,13.52
Australia,Maize,46620,534.0,21057.0,19.17
Australia,Maize,46620,534.0,21057.0,17.36
Australia,Potatoes,294270,534.0,21057.0,16.43
Australia,Potatoes,294270,534.0,21057.0,19.59
Australia,Potatoes,294270,534.0,21057.0,11.6
Australia,Potatoes,294270,534.0,21057.0,13.52
Australia,Potatoes,294270,534.0,21057.0,19.17
Australia,Potatoes,294270,534.0,21057.0,17.36
Australia,"Rice, paddy",81537,534.0,21057.0,16.43
Australia,"Rice, paddy",81537,534.0,21057.0,19.59
Australia,"Rice, paddy",81537,534.0,21057.0,11.6
Australia,"Rice, paddy",81537,534.0,21057.0,13.52
Australia,"Rice, paddy",81537,534.0,21057.0,19.17
Australia,"Rice, paddy",81537,534.0,21057.0,17.36
Australia,Sorghum,21697,534.0,21057.0,16.43
Australia,Sorghum,21697,534.0,21057.0,19.59
Australia,Sorghum,21697,534.0,21057.0,11.6
Australia,Sorghum,21697,534.0,21057.0,13.52
Australia,Sorghum,21697,534.0,21057.0,19.17
Australia,Sorghum,21697,534.0,21057.0,17.36
Australia,Soybeans,19999,534.0,21057.0,16.43
Australia,Soybeans,19999,534.0,21057.0,19.59
Australia,Soybeans,19999,534.0,21057.0,11.6
Australia,Soybeans,19999,534.0,21057.0,13.52
Australia,Soybeans,19999,534.0,21057.0,19.17
Australia,Soybeans,19999,534.0,21057.0,17.36
Australia,Sweet potatoes,140961,534.0,21057.0,16.43
Australia,Sweet potatoes,140961,534.0,21057.0,19.59
Australia,Sweet potatoes,140961,534.0,21057.0,11.6
Australia,Sweet potatoes,140961,534.0,21057.0,13.52
Australia,Sweet potatoes,140961,534.0,21057.0,19.17
Australia,Sweet potatoes,140961,534.0,21057.0,17.36
Australia,Wheat,11356,534.0,21057.0,16.43
Australia,Wheat,11356,534.0,21057.0,19.59
Australia,Wheat,11356,534.0,21057.0,11.6
Australia,Wheat,11356,534.0,21057.0,13.52
Australia,Wheat,11356,534.0,21057.0,19.17
Australia,Wheat,11356,534.0,21057.0,17.36
Australia,Maize,48263,534.0,25598.0,16.14
Australia,Maize,48263,534.0,25598.0,20.12
Australia,Maize,48263,534.0,25598.0,11.39
Australia,Maize,48263,534.0,25598.0,13.14
Australia,Maize,48263,534.0,25598.0,18.88
Australia,Maize,48263,534.0,25598.0,16.95
Australia,Potatoes,298183,534.0,25598.0,16.14
Australia,Potatoes,298183,534.0,25598.0,20.12
